Emotions,Path
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_explosivo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_fracasado.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_hambre.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_huracan.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_injusticia.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_insultado.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_llanto.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_metralleta.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_monstruoso.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_mortal.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_nausea.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_odioso.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_ofensa.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_relajacion.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L1_tristeza.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_abandono.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_abuso.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_cansancio.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_ceguera.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_conflicto.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_delincuencia.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_desmayo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_enfriamiento.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_explosion.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_explosivo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_fracasado.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_hambre.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_huracan.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_injusticia.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_insultado.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_llanto.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_metralleta.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_monstruoso.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_mortal.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_nausea.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_odioso.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_ofensa.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_relajacion.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_L2_tristeza.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_llanto.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_metralleta.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_monstruoso.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_mortal.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_nausea.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_odioso.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_ofensa.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_relajacion.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_F_B_tristeza.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_abajo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_adios.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_afuera.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_antes.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_arriba.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_ayer.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_basta_ya.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_delante.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_dentro.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_derecha.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_detras.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_de_nada.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_gracias.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_hola.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_hoy.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_izquierda.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_lento.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_no.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_nunca.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_por_favor.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_pronto.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_rapido.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_si.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_A_tarde.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_abandono.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_amenazado.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_ansiedad.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_antiguo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_ataque.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_celda.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_conflicto.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_danza.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_delincuencia.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_dificultad.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_encadenado.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_enojo.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_estafa.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_funeraria.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_furia.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_hambre.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_huracan.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_infarto.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_injusticia.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_ira.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_llanto.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_locura.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_metralleta.wav
Sadness,C:\Users\HP\Desktop\Speech_emotion\dataset\Mexican Emotional Speech Database (MESD)/Sadness_M_B_tristeza.wav
